ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0009058	biosynthetic process	977	90	Tb11.v5.0456,Tb927.1.3180,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.15120,Tb927.10.15350,Tb927.10.1590,Tb927.10.190,Tb927.10.220,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.7340,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.13007,Tb927.11.16130,Tb927.11.16280,Tb927.11.2050,Tb927.11.3000,Tb927.11.3030,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.5940,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.4360,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.6.4470,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.9.11380,Tb927.9.11410,Tb927.9.14370,Tb927.9.5690,Tb927.9.6070,Tb927.9.6210,Tb927.9.6290,	9.2	4.06	7.21	4.67482466456e-35	2.31403820895e-33	2.77684585075e-32
GO:0044249	cellular biosynthetic process	939	88	Tb11.v5.0456,Tb927.1.3180,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.15120,Tb927.10.15350,Tb927.10.1590,Tb927.10.190,Tb927.10.220,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.7340,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.13007,Tb927.11.16130,Tb927.11.16280,Tb927.11.2050,Tb927.11.3000,Tb927.11.3030,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.5940,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.4360,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.6.4470,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.9.11380,Tb927.9.11410,Tb927.9.14370,Tb927.9.5690,Tb927.9.6070,	9.4	4.13	7.25	1.02696703667e-34	4.69244938293e-33	6.10018419781e-32
GO:0034641	cellular nitrogen compound metabolic process	1489	104	Tb11.v5.0456,Tb927.1.3180,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.11760,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.1510,Tb927.10.15120,Tb927.10.15350,Tb927.10.1590,Tb927.10.190,Tb927.10.2010,Tb927.10.220,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.7340,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.12100,Tb927.11.13007,Tb927.11.16130,Tb927.11.16280,Tb927.11.2050,Tb927.11.3000,Tb927.11.3030,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.500,Tb927.11.510,Tb927.11.5940,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.11.9980,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.3940,Tb927.3.4360,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.4.3320,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.6.4420,Tb927.6.4470,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.6650,Tb927.8.990,Tb927.9.10770,Tb927.9.11380,Tb927.9.11410,Tb927.9.12510,Tb927.9.14370,Tb927.9.4080,Tb927.9.5690,Tb927.9.6070,	7.0	3.08	5.74	7.38845812796e-31	3.13481723429e-29	4.38874412801e-28
GO:1901564	organonitrogen compound metabolic process	1509	103	Tb11.v5.0456,Tb927.1.2100,Tb927.1.2880,Tb927.1.3180,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.15120,Tb927.10.1590,Tb927.10.190,Tb927.10.2010,Tb927.10.220,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.6940,Tb927.10.7340,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.1110,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.13007,Tb927.11.13940,Tb927.11.16130,Tb927.11.16280,Tb927.11.2050,Tb927.11.3000,Tb927.11.3030,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.5940,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.11.9980,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.4360,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.4.3320,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.6.2030,Tb927.6.2790,Tb927.6.4470,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.870,Tb927.9.11380,Tb927.9.11410,Tb927.9.12320,Tb927.9.14370,Tb927.9.5690,Tb927.9.5900,Tb927.9.6070,Tb927.9.6210,Tb927.9.6290,	6.8	3.01	5.52	1.34737111178e-29	5.33558960265e-28	8.00338440398e-27
GO:0044267	cellular protein metabolic process	1072	86	Tb927.1.3180,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.15120,Tb927.10.1590,Tb927.10.190,Tb927.10.220,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.7340,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.13007,Tb927.11.13940,Tb927.11.16280,Tb927.11.2050,Tb927.11.3000,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.4360,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.6.2030,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.870,Tb927.9.11380,Tb927.9.11410,Tb927.9.14370,Tb927.9.5690,Tb927.9.6070,	8.0	3.54	5.9	1.14386382857e-28	4.24659446358e-27	6.79455114172e-26
GO:0019538	protein metabolic process	1189	89	Tb927.1.2100,Tb927.1.3180,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.15120,Tb927.10.1590,Tb927.10.190,Tb927.10.220,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.6940,Tb927.10.7340,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.1110,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.13007,Tb927.11.13940,Tb927.11.16280,Tb927.11.2050,Tb927.11.3000,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.4360,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.6.2030,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.870,Tb927.9.11380,Tb927.9.11410,Tb927.9.14370,Tb927.9.5690,Tb927.9.6070,	7.5	3.3	5.54	1.4002367887e-27	4.89259207346e-26	8.31740652489e-25
GO:0006807	nitrogen compound metabolic process	2352	118	Tb11.v5.0456,Tb927.1.2100,Tb927.1.2880,Tb927.1.3180,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.11760,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.1510,Tb927.10.15120,Tb927.10.15350,Tb927.10.1590,Tb927.10.190,Tb927.10.2010,Tb927.10.220,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.6940,Tb927.10.7340,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.1110,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.12100,Tb927.11.13007,Tb927.11.13940,Tb927.11.16130,Tb927.11.16280,Tb927.11.2050,Tb927.11.3000,Tb927.11.3030,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.500,Tb927.11.510,Tb927.11.5940,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.11.9980,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.3940,Tb927.3.4360,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.4.3320,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.6.2030,Tb927.6.2790,Tb927.6.4420,Tb927.6.4470,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.6650,Tb927.8.870,Tb927.8.990,Tb927.9.10770,Tb927.9.11380,Tb927.9.11410,Tb927.9.12320,Tb927.9.12510,Tb927.9.14370,Tb927.9.4080,Tb927.9.5690,Tb927.9.5900,Tb927.9.6070,Tb927.9.6210,Tb927.9.6290,	5.0	2.21	4.18	1.49090712211e-22	4.91999350295e-21	8.85598830531e-20
GO:0044237	cellular metabolic process	2540	122	Tb11.v5.0456,Tb927.1.2880,Tb927.1.3180,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.11760,Tb927.10.13430,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.1510,Tb927.10.15120,Tb927.10.15350,Tb927.10.15410,Tb927.10.1590,Tb927.10.190,Tb927.10.2010,Tb927.10.220,Tb927.10.2350,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.7090,Tb927.10.7340,Tb927.10.7410,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.12100,Tb927.11.13007,Tb927.11.13940,Tb927.11.16130,Tb927.11.16280,Tb927.11.2050,Tb927.11.2690,Tb927.11.3000,Tb927.11.3030,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.500,Tb927.11.510,Tb927.11.5940,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.11.9980,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.3940,Tb927.3.4360,Tb927.3.4500,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.4.3320,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.6.2030,Tb927.6.2790,Tb927.6.4420,Tb927.6.4470,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.6650,Tb927.8.870,Tb927.8.990,Tb927.9.10770,Tb927.9.11380,Tb927.9.11410,Tb927.9.12320,Tb927.9.12510,Tb927.9.14370,Tb927.9.4080,Tb927.9.5690,Tb927.9.5900,Tb927.9.6070,Tb927.9.6210,Tb927.9.6290,	4.8	2.12	4.08	6.4686317907e-22	2.02229857036e-20	3.84236728368e-19
GO:0044260	cellular macromolecule metabolic process	1453	90	Tb927.1.3180,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.1510,Tb927.10.15120,Tb927.10.15350,Tb927.10.1590,Tb927.10.190,Tb927.10.220,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.7340,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.13007,Tb927.11.13940,Tb927.11.16280,Tb927.11.2050,Tb927.11.3000,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.4360,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.6.2030,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.870,Tb927.9.11380,Tb927.9.11410,Tb927.9.14370,Tb927.9.5690,Tb927.9.6070,	6.2	2.73	4.4	7.2627650539e-22	2.15704122101e-20	4.31408244202e-19
GO:0071704	organic substance metabolic process	2592	121	Tb11.v5.0456,Tb927.1.2100,Tb927.1.2880,Tb927.1.3180,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.11760,Tb927.10.13430,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.1510,Tb927.10.15120,Tb927.10.15350,Tb927.10.15410,Tb927.10.1590,Tb927.10.190,Tb927.10.2010,Tb927.10.220,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.6940,Tb927.10.7340,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.1110,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.12100,Tb927.11.13007,Tb927.11.13940,Tb927.11.16130,Tb927.11.16280,Tb927.11.2050,Tb927.11.2690,Tb927.11.3000,Tb927.11.3030,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.500,Tb927.11.510,Tb927.11.5940,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.11.9980,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.3940,Tb927.3.4360,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.4.3320,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.6.2030,Tb927.6.2790,Tb927.6.4420,Tb927.6.4470,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.6650,Tb927.8.870,Tb927.8.990,Tb927.9.10770,Tb927.9.11380,Tb927.9.11410,Tb927.9.12320,Tb927.9.12510,Tb927.9.14370,Tb927.9.4080,Tb927.9.5690,Tb927.9.5900,Tb927.9.6070,Tb927.9.6210,Tb927.9.6290,	4.7	2.06	3.88	1.70534558348e-20	4.82369179327e-19	1.01297527659e-17
GO:0008152	metabolic process	2807	126	Tb11.v5.0456,Tb927.1.2100,Tb927.1.2880,Tb927.1.3180,Tb927.1.4100,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.11760,Tb927.10.13430,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.1510,Tb927.10.15120,Tb927.10.15350,Tb927.10.15410,Tb927.10.1590,Tb927.10.190,Tb927.10.2010,Tb927.10.220,Tb927.10.2350,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.6940,Tb927.10.7090,Tb927.10.7340,Tb927.10.7410,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.1110,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.12100,Tb927.11.13007,Tb927.11.13940,Tb927.11.16130,Tb927.11.16280,Tb927.11.2050,Tb927.11.2690,Tb927.11.3000,Tb927.11.3030,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.500,Tb927.11.510,Tb927.11.5940,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.11.9980,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.3940,Tb927.3.4360,Tb927.3.4500,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.4.3320,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.6.2030,Tb927.6.2790,Tb927.6.4420,Tb927.6.4470,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.6650,Tb927.8.870,Tb927.8.990,Tb927.9.10770,Tb927.9.11380,Tb927.9.11410,Tb927.9.12320,Tb927.9.12510,Tb927.9.14370,Tb927.9.4080,Tb927.9.5690,Tb927.9.5900,Tb927.9.6070,Tb927.9.6210,Tb927.9.6290,	4.5	1.98	3.84	3.36463104157e-20	9.08450381223e-19	1.99859083869e-17
GO:0044238	primary metabolic process	2506	118	Tb11.v5.0456,Tb927.1.2100,Tb927.1.3180,Tb927.1.70,Tb927.10.1080,Tb927.10.1090,Tb927.10.1100,Tb927.10.11390,Tb927.10.11540,Tb927.10.11760,Tb927.10.13430,Tb927.10.13500,Tb927.10.14580,Tb927.10.14710,Tb927.10.1510,Tb927.10.15120,Tb927.10.15350,Tb927.10.15410,Tb927.10.1590,Tb927.10.190,Tb927.10.2010,Tb927.10.220,Tb927.10.270,Tb927.10.2840,Tb927.10.3280,Tb927.10.3380,Tb927.10.4110,Tb927.10.4120,Tb927.10.5030,Tb927.10.5460,Tb927.10.560,Tb927.10.5610,Tb927.10.6370,Tb927.10.6940,Tb927.10.7340,Tb927.10.7410,Tb927.10.9800,Tb927.10.9880,Tb927.11.10160,Tb927.11.1110,Tb927.11.11230,Tb927.11.11360,Tb927.11.11725,Tb927.11.12100,Tb927.11.13007,Tb927.11.13940,Tb927.11.16130,Tb927.11.16280,Tb927.11.2050,Tb927.11.3000,Tb927.11.3030,Tb927.11.3230,Tb927.11.3590,Tb927.11.4290,Tb927.11.4300,Tb927.11.4820,Tb927.11.500,Tb927.11.510,Tb927.11.5940,Tb927.11.6140,Tb927.11.6180,Tb927.11.6500,Tb927.11.6510,Tb927.11.6890,Tb927.11.740,Tb927.11.8200,Tb927.11.9710,Tb927.11.9720,Tb927.11.9730,Tb927.11.9980,Tb927.2.5870,Tb927.2.5910,Tb927.3.1370,Tb927.3.3320,Tb927.3.3940,Tb927.3.4360,Tb927.3.5050,Tb927.4.1100,Tb927.4.1860,Tb927.4.2180,Tb927.4.3320,Tb927.5.1110,Tb927.5.1610,Tb927.5.1820,Tb927.5.3620,Tb927.5.800,Tb927.6.2030,Tb927.6.2790,Tb927.6.4420,Tb927.6.4470,Tb927.6.4690,Tb927.6.4980,Tb927.6.5040,Tb927.6.5120,Tb927.6.640,Tb927.6.720,Tb927.7.1040,Tb927.7.2340,Tb927.7.3680,Tb927.8.1110,Tb927.8.5260,Tb927.8.6030,Tb927.8.6036,Tb927.8.6038,Tb927.8.6180,Tb927.8.6650,Tb927.8.870,Tb927.8.990,Tb927.9.10770,Tb927.9.11380,Tb927.9.11410,Tb927.9.12320,Tb927.9.12510,Tb927.9.14370,Tb927.9.4080,Tb927.9.5690,Tb927.9.5900,Tb927.9.6070,	4.7	2.08	3.82	4.65246352618e-20	1.20154927589e-18	2.76356333455e-17
